Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Daniel Palencia","CHC",5,3,0,3.67849,67,0,30,4,,67,282,55,30,27,7,28,,4,75,10.0099,3.71573,2.69392,0.975938,0.264065,0.0980227,0.16604257375001907,0.219698,1.23497,0.283052,0.731527,,,3.73006,0.736865,0.796763,999,,,,,,,486.69999999999993,7.264179104477611,464,6.925373134328358,,,,,,,,,,,,,,,,,,,"Daniel Palencia","27914",694037
"Robert Stephenson","LAA",2,4,0,4.08662,60,0,17,8,,60,251,54,29,27,8,19,,2,67,9.97835,2.92235,3.4145,1.24756,0.264598,0.0774925,0.18710552901029587,0.234546,1.22331,0.294121,0.716688,,,3.79651,0.726497,0.414218,999,,,,,,,393.20000000000005,6.553333333333334,384,6.4,,,,,,,,,,,,,,,,,,,"Robert Stephenson","13594",596112
"Jonathan Cannon","CHW",5,9,6,4.83001,38,16,0,1,,111,483,116,64,59,17,39,,5,83,6.74436,3.1442,2.14502,1.38955,0.171494,0.0799499,0.09154383838176727,0.26454,1.40094,0.292113,0.69425,,,4.82718,0.723288,0.353105,999,,,,,,,348.70000000000005,3.141441441441442,372,3.3513513513513513,,,,,,,,,,,,,,,,,,,"Jonathan Cannon","31730",686563
"Randy Vásquez","SDP",7,9,12,4.82232,28,28,0,0,,142,620,147,81,76,21,52,,9,96,6.11097,3.2907,1.85704,1.33327,0.1551,0.0835201,0.07158011943101883,0.263179,1.40509,0.285451,0.693293,,,4.98747,0.709895,0.544668,999,,,,,,,419.3,2.952816901408451,446,3.140845070422535,,,,,,,,,,,,,,,,,,,"Randy Vasquez","24719",681190
"Graham Ashcraft","CIN",5,4,0,3.8805,65,0,2,15,,65,278,63,30,28,6,21,,3,59,8.19691,2.90536,2.82131,0.882409,0.213197,0.0755668,0.13763020932674408,0.246469,1.28483,0.2985,0.713791,,,3.69454,0.704393,0.713454,999,,,,,,,359.40000000000003,5.52923076923077,363,5.584615384615384,,,,,,,,,,,,,,,,,,,"Graham Ashcraft","27552",668933
"Jared Koenig","MIL",4,3,0,3.55008,65,0,1,16,,65,274,58,28,26,7,22,,3,66,9.17308,3.09191,2.9668,0.932,0.242087,0.0815985,0.1604882776737213,0.231899,1.22994,0.289989,0.741458,,,3.60644,0.682515,0.758654,999,,,,,,,370.09999999999997,5.693846153846153,360,5.538461538461538,,,,,,,,,,,,,,,,,,,"Jared Koenig","27517",657649
"Grant Holmes","ATL",5,4,5,4.13008,35,11,0,1,,90,387,86,45,41,11,34,,4,86,8.66062,3.42469,2.52888,1.1529,0.223439,0.0883551,0.13508383929729462,0.248341,1.34319,0.299557,0.725543,,,4.16685,0.680753,0.867303,999,,,,,,,369.1,4.101111111111111,369,4.1,,,,,,,,,,,,,,,,,,,"Grant Holmes","16944",656550
"Ryan Weiss","HOU",5,6,4,4.23837,44,10,0,1,,90,387,85,46,42,12,34,,6,88,8.81132,3.36472,2.61873,1.20989,0.227417,0.0868425,0.14057490974664688,0.244957,1.32129,0.295176,0.717568,,,4.2365,0.678524,0.626497,999,,,,,,,357.4,3.971111111111111,354,3.933333333333333,,,,,,,,,,,,,,,,,,,"Ryan Weiss","sa3007778",680802
"Drew Pomeranz","LAA",3,3,0,3.92905,58,0,4,11,,58,244,52,27,25,7,19,,4,61,9.48752,3.0089,3.15315,1.1405,0.250325,0.0793889,0.1709362268447876,0.237376,1.23655,0.296001,0.720606,,,3.90525,0.66967,0.518004,999,,,,,,,324.90000000000003,5.601724137931035,316,5.448275862068965,,,,,,,,,,,,,,,,,,,"Drew Pomeranz","11426",519141
"Tyler Anderson",,7,10,11,4.86504,26,26,0,0,,143,625,147,83,77,23,57,,6,110,6.91808,3.59129,1.92635,1.47603,0.175261,0.0909809,0.08428038656711578,0.261248,1.4302,0.287673,0.706749,,,5.04623,0.664268,0.61496,999,,,,,,,424.1000000000001,2.9657342657342665,447,3.125874125874126,,,,,,,,,,,,,,,,,,,"Tyler Anderson","12880",542881
"Louis Varland","TOR",4,3,0,3.53467,67,0,2,13,,67,278,61,29,26,8,18,,2,66,8.91801,2.43201,3.66694,1.04568,0.238925,0.0651567,0.17376872897148132,0.237768,1.18319,0.291576,0.739397,,,3.58635,0.6581,0.521501,999,,,,,,,372.79999999999995,5.564179104477612,365,5.447761194029851,,,,,,,,,,,,,,,,,,,"Louis Varland","27691",686973
"Dylan Lee","ATL",3,3,0,3.54614,65,0,1,16,,65,267,57,28,26,9,19,,1,73,10.1254,2.67871,3.77996,1.2499,0.274071,0.0725065,0.20156500488519669,0.230761,1.17303,0.29116,0.764062,,,3.62467,0.643958,0.808075,999,,,,,,,377.09999999999997,5.801538461538461,363,5.584615384615384,,,,,,,,,,,,,,,,,,,"Dylan Lee","19996",669276
"Rhett Lowder","CIN",4,5,4,4.57939,35,11,0,1,,82,354,85,45,42,12,26,,4,65,7.04652,2.84009,2.48109,1.28698,0.182262,0.0734607,0.10880165547132492,0.261241,1.3425,0.294151,0.692476,,,4.52244,0.642143,0.578358,999,,,,,,,282.20000000000005,3.4414634146341467,298,3.6341463414634148,,,,,,,,,,,,,,,,,,,"Rhett Lowder","33876",695076
"Luis Gil","NYY",5,6,4,4.41924,51,11,0,1,,99,425,86,52,49,14,47,,4,101,9.18096,4.28967,2.14025,1.29287,0.237457,0.110948,0.12650848925113678,0.229884,1.34494,0.277285,0.713991,,,4.5188,0.640651,0.395107,999,,,,,,,389.80000000000007,3.937373737373738,366,3.696969696969697,,,,,,,,,,,,,,,,,,,"Luis Gil","21052",661563
"Corbin Burnes","ARI",3,2,4,3.50858,6,6,0,0,,39,162,35,16,15,4,12,,2,37,8.63579,2.79718,3.08732,0.916574,0.230785,0.0747526,0.15603289008140564,0.237319,1.21459,0.29194,0.739934,,,3.58807,0.636522,0.892555,999,,,,,,,180.40000000000003,4.625641025641026,175,4.487179487179487,,,,,,,,,,,,,,,,,,,"Corbin Burnes","19361",669203
"Jordan Leasure","CHW",4,5,0,4.15822,65,0,5,11,,65,277,55,32,30,9,29,,2,74,10.2023,4.06555,2.50946,1.26136,0.266436,0.106173,0.16026340425014496,0.225615,1.30146,0.284681,0.729175,,,4.155,0.635006,0.286791,999,,,,,,,351.3,5.404615384615385,332,5.107692307692307,,,,,,,,,,,,,,,,,,,"Jordan Leasure","29950",673929
"JP Sears","SDP",7,9,9,4.66483,31,23,0,1,,128,546,127,71,67,24,37,,7,110,7.73822,2.58899,2.98889,1.66653,0.202291,0.0676809,0.1346098780632019,0.252404,1.27334,0.27988,0.709005,,,4.85834,0.63155,0.600229,999,,,,,,,413.8,3.2328125,420,3.28125,,,,,,,,,,,,,,,,,,,"JP Sears","23429",676664
"Gregory Soto","PIT",3,3,0,3.69052,61,0,4,14,,61,264,54,27,25,5,25,,5,66,9.75973,3.75722,2.5976,0.747492,0.250744,0.0965294,0.15421506017446518,0.230469,1.29762,0.300622,0.720776,,,3.5635,0.627307,0.720834,999,,,,,,,367.5000000000001,6.024590163934428,358,5.868852459016393,,,,,,,,,,,,,,,,,,,"Gregory Soto","19677",642397
"Mick Abel","MIN",6,7,5,4.45023,47,13,0,1,,101,442,98,54,50,12,45,,4,92,8.21941,4.0222,2.04351,1.11701,0.208218,0.101892,0.10632546991109848,0.249586,1.41984,0.296707,0.710486,,,4.38588,0.60352,0.510343,999,,,,,,,386.00000000000006,3.8217821782178225,390,3.8613861386138613,,,,,,,,,,,,,,,,,,,"Mick Abel","27756",690953
"Kevin Ginkel","ARI",4,3,0,3.60879,61,0,3,14,,61,258,55,26,24,6,23,,3,63,9.30964,3.43687,2.70876,0.85105,0.244222,0.0901602,0.15406186878681183,0.235465,1.27958,0.299288,0.741451,,,3.56471,0.603025,0.803974,999,,,,,,,353.6000000000001,5.7967213114754115,346,5.672131147540983,,,,,,,,,,,,,,,,,,,"Kevin Ginkel","19876",656464
"Hunter Dobbins","STL",5,6,6,4.46395,33,15,0,1,,96,416,100,51,48,13,31,,5,68,6.37491,2.90222,2.19656,1.17352,0.163429,0.0744023,0.08902676403522491,0.262592,1.36355,0.291335,0.701643,,,4.52211,0.601766,0.559779,999,,,,,,,322.5000000000001,3.3593750000000013,343,3.5729166666666665,,,,,,,,,,,,,,,,,,,"Hunter Dobbins","30240",690928
"Mark Leiter Jr.","ATH",5,4,0,3.9906,64,0,6,13,,64,276,58,31,28,8,26,,4,69,9.63444,3.62532,2.65754,1.08441,0.24851,0.0935112,0.1549985557794571,0.236886,1.31159,0.297989,0.725759,,,3.97446,0.589171,0.391836,999,,,,,,,354.40000000000003,5.5375000000000005,346,5.40625,,,,,,,,,,,,,,,,,,,"Mark Leiter Jr.","15551",643410
"Mitchell Parker","WSN",5,8,4,4.57051,51,11,0,1,,101,437,105,55,51,14,35,,2,76,6.77604,3.07919,2.20059,1.23832,0.174231,0.0791749,0.09505650401115417,0.262057,1.37922,0.293282,0.701643,,,4.50929,0.582405,0.494083,999,,,,,,,347.20000000000005,3.437623762376238,368,3.6435643564356437,,,,,,,,,,,,,,,,,,,"Mitchell Parker","27636",680730
"Bryce Elder","ATL",4,4,4,4.39824,20,10,0,1,,65,278,66,34,32,8,21,,3,54,7.51579,2.94671,2.55057,1.10134,0.193773,0.0759726,0.11780045926570892,0.259105,1.34904,0.301213,0.696418,,,4.15595,0.573821,0.570647,999,,,,,,,251.00000000000003,3.861538461538462,261,4.015384615384615,,,,,,,,,,,,,,,,,,,"Bryce Elder","27779",693821
"A.J. Minter","NYM",4,3,0,3.41626,56,0,2,15,,56,230,47,23,21,6,19,,2,63,10.0829,3.1234,3.22817,1.03341,0.272267,0.0843411,0.18792611360549927,0.222247,1.17828,0.285992,0.750529,,,3.51106,0.56647,0.709836,999,,,,,,,351.4000000000001,6.275000000000001,335,5.982142857142857,,,,,,,,,,,,,,,,,,,"A.J. Minter","18655",621345
"Thomas White","MIA",3,3,5,4.21665,11,11,0,0,,55,243,51,28,26,7,27,,3,55,8.89911,4.35467,2.04358,1.08476,0.224898,0.110051,0.11484718322753906,0.238427,1.40217,0.290925,0.725532,,,4.35958,0.565769,0.691579,999,,,,,,,208.29999999999998,3.787272727272727,204,3.709090909090909,,,,,,,,,,,,,,,,,,,"Thomas White","sa3023268",806258
"Andrew Kittredge","BAL",4,4,0,3.73248,67,0,4,13,,67,278,64,30,28,9,18,,2,66,8.83866,2.38245,3.7099,1.19274,0.236676,0.0637959,0.17288028448820114,0.248649,1.2243,0.30134,0.743271,,,3.76458,0.561816,0.619061,999,,,,,,,362.69999999999993,5.4134328358208945,362,5.402985074626866,,,,,,,,,,,,,,,,,,,"Andrew Kittredge","12828",552640
"Carlos Estévez","KCR",4,4,0,4.14314,65,0,31,2,,65,273,59,32,30,8,24,,3,58,8.06772,3.26071,2.47422,1.09668,0.213339,0.0862247,0.127114437520504,0.239972,1.27429,0.284004,0.707455,,,4.13069,0.559553,0.442901,999,,,,,,,427.20000000000005,6.572307692307693,419,6.446153846153846,,,,,,,,,,,,,,,,,,,"Carlos Estevez","14542",608032
"Cole Sands","MIN",4,4,0,3.91738,68,0,2,14,,68,286,63,32,30,8,21,,4,67,8.89835,2.78815,3.19149,0.998022,0.234888,0.0735983,0.16128971427679062,0.239336,1.23042,0.294772,0.710663,,,3.68731,0.557729,0.33947,999,,,,,,,366.00000000000006,5.382352941176471,361,5.3088235294117645,,,,,,,,,,,,,,,,,,,"Cole Sands","21461",663485
"JoJo Romero","STL",5,3,0,3.49155,64,0,14,9,,64,272,57,27,25,6,25,,2,62,8.69397,3.58075,2.42797,0.831431,0.227671,0.0937701,0.13390135765075684,0.235305,1.29368,0.2923,0.746319,,,3.71175,0.557042,0.902839,999,,,,,,,400.59999999999997,6.2593749999999995,391,6.109375,,,,,,,,,,,,,,,,,,,"JoJo Romero","19574",668941
"Stephen Kolek","KCR",4,4,3,4.21862,41,8,0,1,,77,335,81,39,36,8,24,,5,55,6.39143,2.81759,2.26841,0.882302,0.164157,0.0723666,0.09179013222455978,0.264515,1.35787,0.301357,0.695138,,,4.11788,0.557,0.477493,999,,,,,,,287.80000000000007,3.7376623376623384,308,4,,,,,,,,,,,,,,,,,,,"Stephen Kolek","21487",663568
"Charlie Morton",,5,5,7,4.62191,15,15,0,0,,78,344,75,43,40,11,35,,7,77,8.92297,4.11328,2.16931,1.2684,0.223812,0.103172,0.12063978612422943,0.248712,1.42385,0.299785,0.709712,,,4.61188,0.547567,0.555345,999,,,,,,,274.90000000000003,3.5243589743589747,275,3.5256410256410255,,,,,,,,,,,,,,,,,,,"Charlie Morton","4676",450203
"Connelly Early","BOS",3,3,2,3.80654,27,5,0,1,,48,205,43,22,20,5,17,,3,49,9.20616,3.27676,2.80953,0.952271,0.239312,0.0851785,0.15413342416286469,0.23678,1.27302,0.296354,0.722633,,,3.77171,0.545528,0.494455,999,,,,,,,223.90000000000003,4.664583333333334,217,4.520833333333333,,,,,,,,,,,,,,,,,,,"Connelly Early","33666",813349
"Tyler Wells","BAL",5,6,4,4.49728,49,11,0,1,,98,406,95,52,49,18,25,,3,85,7.82558,2.33716,3.34833,1.62991,0.208854,0.0623754,0.14647822454571724,0.252234,1.2366,0.281959,0.714284,,,4.62098,0.540793,0.386653,999,,,,,,,346.80000000000007,3.5387755102040823,346,3.5306122448979593,,,,,,,,,,,,,,,,,,,"Tyler Wells","20000",669330
"Justin Wilson",,3,2,0,3.61823,51,0,0,0,,51,221,47,22,21,6,19,,2,55,9.78868,3.37113,2.90367,0.989184,0.250891,0.0864047,0.16448649019002914,0.236491,1.3035,0.29996,0.75864,,,3.60994,0.537022,0.52948,999,,,,,,,228.40000000000003,4.478431372549021,224,4.392156862745098,,,,,,,,,,,,,,,,,,,"Justin Wilson","4301",458677
"Blake Treinen","LAD",5,4,0,3.93806,58,0,1,14,,58,250,53,27,25,7,22,,3,65,10.0162,3.33871,3.00001,1.09745,0.258415,0.0861379,0.17227660864591599,0.234479,1.28176,0.29774,0.731078,,,3.76165,0.534276,0.37981,999,,,,,,,321.3,5.539655172413793,315,5.431034482758621,,,,,,,,,,,,,,,,,,,"Blake Treinen","12572",595014
"Richard Fitts","STL",5,7,6,4.38433,38,16,0,1,,104,446,107,55,51,15,31,,4,79,6.82872,2.69772,2.53129,1.26628,0.177182,0.0699966,0.10718521475791931,0.260125,1.32521,0.290778,0.708246,,,4.46703,0.524212,0.706271,999,,,,,,,363.90000000000003,3.4990384615384618,382,3.673076923076923,,,,,,,,,,,,,,,,,,,"Richard Fitts","30160",690916
"Jimmy Herget","COL",3,3,0,4.57544,77,0,2,15,,77,332,78,42,39,11,25,,5,70,8.21602,2.88444,2.8484,1.32714,0.211608,0.07429,0.13731753826141357,0.258942,1.33835,0.303223,0.698345,,,4.376,0.518428,0.587684,999,,,,,,,351.7,4.567532467532468,362,4.701298701298701,,,,,,,,,,,,,,,,,,,"Jimmy Herget","17556",623474
"Spencer Arrighetti","HOU",5,6,5,4.45639,29,13,0,1,,86,373,79,46,42,13,38,,5,86,9.033,4.00945,2.25293,1.32793,0.231003,0.102534,0.128468319773674,0.239336,1.36539,0.28687,0.718394,,,4.54978,0.509109,0.560227,999,,,,,,,318.1,3.698837209302326,308,3.5813953488372094,,,,,,,,,,,,,,,,,,,"Spencer Arrighetti","29921",681293
"Justin Topa","MIN",3,3,0,4.03076,63,0,6,11,,63,272,64,31,28,6,20,,4,52,7.40251,2.91729,2.53746,0.828347,0.190177,0.0749478,0.115229032933712,0.258794,1.34308,0.306644,0.704039,,,3.84965,0.508125,0.276191,999,,,,,,,332,5.26984126984127,343,5.444444444444445,,,,,,,,,,,,,,,,,,,"Justin Topa","15145",623437
"Bryan King","HOU",4,3,0,3.67106,67,0,1,17,,67,280,61,30,27,9,20,,4,66,8.92588,2.72491,3.27567,1.15401,0.237233,0.0724229,0.16481047123670578,0.237042,1.20836,0.287871,0.74483,,,3.89893,0.50313,0.570699,999,,,,,,,359.4999999999999,5.365671641791043,351,5.2388059701492535,,,,,,,,,,,,,,,,,,,"Bryan King","25890",687911
"Drew Thorpe","CHW",4,5,6,4.81764,13,13,0,0,,69,300,72,40,37,11,25,,1,53,6.83407,3.25346,2.10055,1.44259,0.175125,0.083371,0.0917542353272438,0.263277,1.40344,0.290213,0.703596,,,4.83544,0.502096,0.280635,999,,,,,,,216.10000000000002,3.131884057971015,230,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Drew Thorpe","31967",689672
"Caleb Thielbar","CHC",5,3,0,3.62879,66,0,1,15,,66,274,58,28,27,9,22,,1,69,9.39378,3.00502,3.12603,1.17003,0.251034,0.0803044,0.17072932422161102,0.230929,1.21372,0.284434,0.759552,,,3.78126,0.498489,0.659293,999,,,,,,,360.9000000000001,5.46818181818182,347,5.257575757575758,,,,,,,,,,,,,,,,,,,"Caleb Thielbar","10078",573204
"Tony Santillan","CIN",3,3,0,4.26579,70,0,4,13,,70,302,62,35,33,9,31,,5,73,9.3884,4.04593,2.32046,1.16251,0.241582,0.10411,0.1374722644686699,0.233681,1.33847,0.288695,0.718902,,,4.27002,0.487644,0.54181,999,,,,,,,356.09999999999997,5.087142857142856,343,4.9,,,,,,,,,,,,,,,,,,,"Tony Santillan","19926",663574
"Kutter Crawford","BOS",5,5,2,4.31323,56,6,0,4,,86,362,82,44,41,13,25,,3,80,8.38155,2.58726,3.23955,1.37319,0.222119,0.0685648,0.15355417877435684,0.246763,1.2414,0.288058,0.708563,,,4.23694,0.487535,0.40765,999,,,,,,,355.3,4.131395348837209,353,4.104651162790698,,,,,,,,,,,,,,,,,,,"Kutter Crawford","20531",676710
"Bryan Baker","TBR",4,3,0,3.91208,63,0,3,12,,63,263,55,29,27,9,23,,2,69,9.8493,3.23121,3.04817,1.21958,0.262624,0.0861579,0.17646630853414536,0.229383,1.22703,0.286779,0.732209,,,3.85689,0.48325,0.372313,999,,,,,,,338.50000000000006,5.373015873015874,324,5.142857142857143,,,,,,,,,,,,,,,,,,,"Bryan Baker","19804",641329
"Yimi García","TOR",3,4,0,3.84245,60,0,4,11,,60,252,51,27,26,7,22,,4,65,9.81489,3.26788,3.00344,1.10675,0.259272,0.086325,0.1729472652077675,0.226619,1.22015,0.285812,0.729835,,,3.8254,0.480169,0.519035,999,,,,,,,341.29999999999995,5.688333333333333,325,5.416666666666667,,,,,,,,,,,,,,,,,,,"Yimi Garcia","12095",554340
"Danny Coulombe",,2,2,0,3.66135,50,0,0,0,,50,209,45,22,20,5,18,,1,49,8.87944,3.30693,2.6851,0.97726,0.236174,0.0879571,0.14821691066026688,0.235789,1.25873,0.291527,0.742991,,,3.76568,0.476093,0.469913,999,,,,,,,232.5,4.65,226,4.52,,,,,,,,,,,,,,,,,,,"Danny Coulombe","13293",543056
"Walker Buehler",,6,9,10,5.11762,24,24,0,0,,127,568,135,78,72,21,51,,8,104,7.33519,3.58939,2.04358,1.47893,0.182897,0.0894985,0.09339843690395355,0.26518,1.45913,0.296772,0.689013,,,5.01449,0.455321,0.138039,999,,,,,,,361.5000000000002,2.8464566929133874,393,3.094488188976378,,,,,,,,,,,,,,,,,,,"Walker Buehler","19374",621111
"Steven Okert","HOU",3,3,0,3.85057,64,0,0,14,,64,266,53,29,27,9,23,,3,73,10.2643,3.27304,3.13601,1.31332,0.274572,0.0875546,0.18701767176389694,0.223135,1.19808,0.280663,0.74267,,,3.99379,0.447975,0.40577,999,,,,,,,349.1,5.4546875,327,5.109375,,,,,,,,,,,,,,,,,,,"Steven Okert","13580",595345
"Keider Montero","DET",5,6,4,4.44953,44,10,0,1,,87,378,88,47,43,13,30,,4,72,7.43052,3.08891,2.40555,1.29533,0.191067,0.0794275,0.11163923889398575,0.255079,1.34641,0.289966,0.710474,,,4.51944,0.444261,0.402893,999,,,,,,,301.1000000000001,3.460919540229886,312,3.586206896551724,,,,,,,,,,,,,,,,,,,"Keider Montero","22630",672456
"Kirby Yates","LAA",3,4,0,3.92244,56,0,6,12,,56,237,46,27,24,7,26,,3,67,10.6978,4.23827,2.52409,1.09763,0.280991,0.111324,0.16966727375984192,0.219684,1.28462,0.289025,0.727309,,,3.92196,0.440841,0.305645,999,,,,,,,333.70000000000005,5.958928571428572,314,5.607142857142857,,,,,,,,,,,,,,,,,,,"Kirby Yates","9073",489446
"Brooks Raley","NYM",3,3,0,3.80272,62,0,1,14,,62,260,54,28,26,6,22,,5,61,8.78621,3.19629,2.74888,0.922151,0.232634,0.0846285,0.14800507575273514,0.23332,1.23147,0.289058,0.714886,,,3.83644,0.439397,0.371339,999,,,,,,,346.5999999999999,5.59032258064516,334,5.387096774193548,,,,,,,,,,,,,,,,,,,"Brooks Raley","10061",548384
"Luke Weaver","NYM",4,3,0,3.9964,67,0,4,14,,67,283,61,32,30,9,22,,2,73,9.74312,2.98355,3.26561,1.27017,0.256169,0.0784444,0.17772457003593445,0.234983,1.23875,0.290502,0.728043,,,3.89995,0.435475,0.340537,999,,,,,,,376.4999999999999,5.619402985074625,368,5.492537313432836,,,,,,,,,,,,,,,,,,,"Luke Weaver","16918",596133
"Colin Rea","CHC",4,5,3,4.371,44,8,0,1,,82,349,83,43,40,12,23,,4,65,7.13398,2.53659,2.81243,1.31292,0.186105,0.0661724,0.11993296444416046,0.257007,1.29284,0.288836,0.707676,,,4.42276,0.435336,0.414549,999,,,,,,,296.40000000000003,3.614634146341464,307,3.7439024390243905,,,,,,,,,,,,,,,,,,,"Colin Rea","12317",607067
"Shawn Armstrong","CLE",3,3,0,3.80466,68,0,3,17,,68,285,62,31,29,8,21,,4,68,8.98431,2.75938,3.25592,1.11631,0.238471,0.0732424,0.16522883623838425,0.237661,1.21479,0.290527,0.728631,,,3.8451,0.427257,0.451235,999,,,,,,,387.6000000000001,5.700000000000001,380,5.588235294117647,,,,,,,,,,,,,,,,,,,"Shawn Armstrong","12857",542888
"Taylor Rogers","MIN",4,3,0,4.13361,61,0,20,6,,61,266,56,30,28,8,27,,4,64,9.51138,4.02034,2.36582,1.11031,0.242759,0.102611,0.14014800637960434,0.238372,1.36138,0.297821,0.725803,,,4.17381,0.425852,0.294332,999,,,,,,,366.4000000000001,6.006557377049182,360,5.901639344262295,,,,,,,,,,,,,,,,,,,"Taylor Rogers","13449",573124
"Pierson Ohl","COL",3,4,2,4.64455,32,6,0,1,,63,270,70,35,33,10,13,,2,48,6.80853,1.84515,3.68996,1.48315,0.176981,0.0479628,0.12901783362030983,0.274267,1.31398,0.302417,0.700695,,,4.45784,0.425706,0.507813,999,,,,,,,216.20000000000005,3.4317460317460324,240,3.8095238095238093,,,,,,,,,,,,,,,,,,,"Pierson Ohl","30179",701487
"Payton Tolle","BOS",3,2,2,4.0343,29,5,0,1,,48,205,45,23,22,7,16,,2,50,9.31109,2.88651,3.22572,1.26019,0.245157,0.0760005,0.1691562756896019,0.23922,1.2455,0.2916,0.725544,,,3.94897,0.423265,0.335764,999,,,,,,,202.10000000000002,4.210416666666667,199,4.145833333333333,,,,,,,,,,,,,,,,,,,"Payton Tolle","35466",801139
"José Urquidy",,6,8,9,4.91035,21,21,0,0,,111,477,116,65,60,19,33,,4,81,6.58388,2.68045,2.45626,1.51584,0.170015,0.0692169,0.10079760104417801,0.264552,1.34672,0.287281,0.687029,,,4.8757,0.417405,0.420889,999,,,,,,,337.1,3.0369369369369372,359,3.234234234234234,,,,,,,,,,,,,,,,,,,"Jose Urquidy","18413",664353
"Victor Vodnik","COL",3,4,0,4.25393,64,0,22,4,,64,281,62,33,30,7,31,,2,62,8.68205,4.34445,1.99843,0.989684,0.219554,0.109864,0.1096905991435051,0.25093,1.45763,0.307748,0.72693,,,4.16103,0.417011,0.787984,999,,,,,,,377.3,5.8953125,380,5.9375,,,,,,,,,,,,,,,,,,,"Victor Vodnik","24614",680767
"Clayton Beeter","WSN",3,3,0,3.97946,63,0,17,9,,63,271,53,30,28,7,33,,3,72,10.2389,4.66174,2.19636,1.02474,0.264192,0.120286,0.1439058631658554,0.224188,1.35796,0.291,0.731715,,,4.01805,0.41544,0.571315,999,,,,,,,399.3,6.338095238095239,381,6.0476190476190474,,,,,,,,,,,,,,,,,,,"Clayton Beeter","27494",690925
"Brusdar Graterol","LAD",3,2,0,3.54107,54,0,0,12,,54,222,50,23,21,5,15,,2,46,7.70328,2.51405,3.06409,0.847979,0.208494,0.0680441,0.1404494270682335,0.244089,1.20585,0.292478,0.728061,,,3.57656,0.405865,0.380143,999,,,,,,,297.1,5.501851851851852,294,5.444444444444445,,,,,,,,,,,,,,,,,,,"Brusdar Graterol","20367",660813
"Tyler Kinley","ATL",4,3,0,4.01636,63,0,0,13,,63,268,55,30,28,8,27,,2,70,10.0164,3.83157,2.61416,1.14063,0.261679,0.1001,0.16157841682434082,0.229048,1.29382,0.29069,0.72931,,,3.94604,0.400955,0.347982,999,,,,,,,329.80000000000007,5.234920634920636,316,5.015873015873016,,,,,,,,,,,,,,,,,,,"Tyler Kinley","18297",641755
"Taijuan Walker","PHI",6,8,5,4.96739,50,16,0,1,,120,526,129,71,66,20,43,,5,85,6.33969,3.21964,1.96907,1.49248,0.160795,0.0816603,0.07913459092378616,0.270214,1.43324,0.292504,0.699212,,,5.08399,0.399227,0.34659,999,,,,,,,336.6,2.805,370,3.0833333333333335,,,,,,,,,,,,,,,,,,,"Taijuan Walker","11836",592836
"Justin Sterner","ATH",3,3,0,4.1464,65,0,8,10,,65,276,59,32,30,9,24,,4,65,9.02044,3.32271,2.71478,1.29208,0.236083,0.0869621,0.14912104606628418,0.238137,1.27826,0.286536,0.728621,,,4.28093,0.395787,0.404906,999,,,,,,,342.9,5.275384615384615,334,5.138461538461539,,,,,,,,,,,,,,,,,,,"Justin Sterner","27694",686993
"Gabe Speier","SEA",4,2,0,3.33883,58,0,0,12,,58,239,48,24,22,7,18,,3,67,10.341,2.76385,3.74151,1.01473,0.279316,0.0746532,0.204662524163723,0.220549,1.13537,0.286927,0.746137,,,3.37722,0.39363,0.312302,999,,,,,,,337.3,5.81551724137931,318,5.482758620689655,,,,,,,,,,,,,,,,,,,"Gabe Speier","17170",642100
"John Schreiber","KCR",3,3,0,4.02816,64,0,1,13,,64,272,60,31,29,7,23,,3,59,8.33627,3.27771,2.54333,1.00619,0.217835,0.0856498,0.13218551129102707,0.243943,1.30078,0.294429,0.714445,,,3.97415,0.388403,0.317582,999,,,,,,,328.5,5.1328125,326,5.09375,,,,,,,,,,,,,,,,,,,"John Schreiber","20020",670167
"Eduard Bazardo","SEA",3,3,0,3.63068,68,0,1,14,,68,283,59,30,27,8,23,,3,69,9.18235,3.02951,3.03097,1.04377,0.244962,0.0808196,0.16414208710193634,0.229677,1.2063,0.284385,0.738588,,,3.73758,0.388129,0.265598,999,,,,,,,372.4000000000001,5.476470588235295,357,5.25,,,,,,,,,,,,,,,,,,,"Eduard Bazardo","20997",660825
"Riley O'Brien","STL",3,3,0,3.70991,63,0,16,9,,63,272,55,28,26,6,28,,6,65,9.33014,4.02095,2.32038,0.80045,0.24013,0.103487,0.13664277642965317,0.230096,1.31623,0.294196,0.727041,,,3.83343,0.384908,0.734301,999,,,,,,,393.4000000000001,6.244444444444446,381,6.0476190476190474,,,,,,,,,,,,,,,,,,,"Riley O'Brien","20348",676617
