Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Luis Severino","ATH",10,11,15,4.48449,31,31,0,0,,181,777,183,97,90,24,57,,12,145,7.20479,2.83858,2.53817,1.21033,0.185938,0.073257,0.11268152296543121,0.258076,1.32848,0.293796,0.692832,,,4.42188,2.10953,1.7649,715.7100219726562,,,,,,,651.4000000000001,3.5988950276243097,676,3.734806629834254,,,,,,,,,,,,,,,,,,,"Luis Severino","15890",622663
"Zac Gallen","ARI",13,11,16,4.03045,31,31,0,0,,182,769,174,88,81,23,59,,6,170,8.40703,2.91903,2.88008,1.13572,0.220636,0.0766078,0.14402850717306137,0.2468,1.28059,0.294943,0.721897,,,3.98469,2.10718,2.72866,224.25999450683594,,,,,,,756.5000000000001,4.156593406593407,756,4.153846153846154,,,,,,,,,,,,,,,,,,,"Zac Gallen","19291",668678
"Grayson Rodriguez","LAA",7,8,12,3.94653,23,23,0,0,,122,516,112,58,54,16,41,,5,128,9.44024,3.015,3.1311,1.18412,0.248391,0.0793305,0.16906093806028366,0.239025,1.25508,0.295454,0.727197,,,3.86832,2.09897,1.83605,265.260009765625,,,,,,,532.8000000000002,4.3672131147541,520,4.262295081967213,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
"Casey Mize","DET",9,9,14,4.05391,28,28,0,0,,145,616,144,71,65,19,41,,5,129,8.02012,2.52117,3.18111,1.20176,0.210029,0.0660238,0.14400512725114822,0.251344,1.26812,0.294016,0.721481,,,4.02489,2.08798,1.79587,280.1400146484375,,,,,,,584.9,4.033793103448276,598,4.124137931034483,,,,,,,,,,,,,,,,,,,"Casey Mize","20492",663554
"Trey Yesavage","TOR",7,6,13,3.8079,36,26,0,1,,140,590,118,64,59,16,58,,4,153,9.7927,3.75012,2.6113,1.04476,0.258885,0.0991402,0.15974457561969757,0.224123,1.25883,0.284356,0.72997,,,3.8043,2.07593,1.89569,141.97000122070312,,,,,,,656.4000000000001,4.6885714285714295,616,4.4,,,,,,,,,,,,,,,,,,,"Trey Yesavage","35456",702056
"Gavin Williams","CLE",10,9,17,3.84748,31,31,0,0,,168,716,149,78,72,21,71,,6,172,9.20498,3.80041,2.42211,1.12057,0.240531,0.0993067,0.1412246748805046,0.233488,1.30848,0.287625,0.746084,,,4.07802,2.05966,2.4262,143.22999572753906,,,,,,,710.5000000000001,4.229166666666667,680,4.0476190476190474,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Gerrit Cole","NYY",8,7,12,3.92821,23,23,0,0,,136,564,122,64,59,19,39,,5,135,8.94063,2.60821,3.42788,1.29114,0.239165,0.0697706,0.1693948581814766,0.234542,1.18764,0.280314,0.727068,,,3.99002,2.05956,1.8321,275.489990234375,,,,,,,593.5,4.363970588235294,571,4.198529411764706,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
"Trevor Rogers","BAL",9,8,13,4.08004,26,26,0,0,,142,605,140,70,64,17,46,,5,122,7.73594,2.91516,2.6537,1.10237,0.201967,0.0761077,0.12585894018411636,0.252859,1.30976,0.295999,0.71886,,,4.07958,2.05722,1.63318,164.05999755859375,,,,,,,568.6999999999999,4.004929577464789,580,4.084507042253521,,,,,,,,,,,,,,,,,,,"Trevor Rogers","22286",669432
"Braxton Ashcraft","PIT",8,9,11,3.83737,45,23,0,1,,149,635,146,69,64,16,45,,7,132,7.9379,2.72547,2.91249,0.973049,0.207171,0.0711318,0.13603897392749786,0.250696,1.28309,0.298675,0.72762,,,3.81817,2.03139,2.36911,268.7699890136719,,,,,,,638.2000000000002,4.283221476510068,649,4.355704697986577,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","23793",677952
"Shane Smith","CHW",8,10,15,4.18913,29,29,0,0,,160,675,145,80,74,21,60,,11,150,8.45689,3.38667,2.49711,1.16534,0.221937,0.0888776,0.13305916637182236,0.239551,1.28381,0.286119,0.710185,,,4.27563,2.02163,1.92368,254.94000244140625,,,,,,,635.7,3.9731250000000005,614,3.8375,,,,,,,,,,,,,,,,,,,"Shane Smith","31687",681343
"Quinn Priester","MIL",10,10,15,4.12241,29,29,0,0,,174,742,169,86,80,21,59,,8,145,7.52814,3.05941,2.46066,1.06996,0.195741,0.0795481,0.11619248241186142,0.250783,1.31507,0.291935,0.712591,,,4.16255,2.00688,2.27607,273.3999938964844,,,,,,,678.9000000000002,3.9017241379310357,686,3.942528735632184,,,,,,,,,,,,,,,,,,,"Quinn Priester","25977",682990
"Brandon Pfaadt","ARI",10,10,14,4.21765,29,29,0,0,,162,687,166,82,76,22,37,,7,144,8.00195,2.06199,3.88069,1.22619,0.209927,0.0540952,0.15583155304193497,0.258017,1.25098,0.301734,0.703399,,,3.95262,2.0058,2.05468,680.2899780273438,,,,,,,652.5999999999998,4.028395061728394,680,4.197530864197531,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Shane Bieber","TOR",7,6,12,3.72986,21,21,0,0,,118,489,114,53,49,15,28,,3,107,8.17965,2.11168,3.87353,1.12768,0.218811,0.0564888,0.1623225174844265,0.247474,1.19813,0.293161,0.733627,,,3.72701,1.98576,1.89256,239.69000244140625,,,,,,,513.3000000000001,4.3500000000000005,516,4.372881355932203,,,,,,,,,,,,,,,,,,,"Shane Bieber","19427",669456
"Jack Leiter","TEX",9,9,14,4.285,28,28,0,0,,148,631,133,76,71,19,61,,6,141,8.57638,3.69417,2.3216,1.18306,0.223763,0.0963832,0.12737984955310822,0.235443,1.30742,0.280891,0.709773,,,4.28514,1.96702,1.41855,238.94000244140625,,,,,,,596.7,4.031756756756757,574,3.8783783783783785,,,,,,,,,,,,,,,,,,,"Jack Leiter","30146",683004
"Nolan McLean","NYM",10,8,14,3.82001,26,26,0,0,,145,624,132,67,62,15,56,,10,141,8.70287,3.49439,2.49053,0.936731,0.225153,0.0904038,0.1347493827342987,0.236292,1.2943,0.290214,0.724446,,,3.93539,1.9533,2.16539,92.37000274658203,,,,,,,629.3,4.34,614,4.23448275862069,,,,,,,,,,,,,,,,,,,"Nolan McLean","33703",690997
"Reynaldo López","ATL",9,8,12,3.82838,36,24,0,1,,144,603,131,66,61,17,50,,4,145,9.04975,3.12404,2.89681,1.07329,0.240151,0.0829019,0.1572488620877266,0.238445,1.25638,0.293845,0.733322,,,3.79565,1.94609,2.38827,329.2900085449219,,,,,,,647.9000000000001,4.499305555555556,631,4.381944444444445,,,,,,,,,,,,,,,,,,,"Reynaldo Lopez","16400",625643
"Brayan Bello","BOS",9,10,14,4.22041,28,28,0,0,,153,660,154,78,72,17,54,,8,127,7.49196,3.18249,2.35412,0.995802,0.192503,0.0817729,0.11072997748851776,0.256965,1.36002,0.301255,0.706909,,,4.13189,1.92461,1.95627,427.7099914550781,,,,,,,590.7,3.8607843137254907,612,4,,,,,,,,,,,,,,,,,,,"Brayan Bello","23920",678394
"Zebby Matthews","MIN",8,7,10,3.99569,35,21,0,1,,124,524,122,59,55,18,31,,3,123,8.90257,2.21742,4.01483,1.2734,0.234345,0.05837,0.17597540840506554,0.249245,1.2311,0.299002,0.728534,,,3.80675,1.89243,1.51948,307.3699951171875,,,,,,,527,4.25,534,4.306451612903226,,,,,,,,,,,,,,,,,,,"Zebby Matthews","31827",805673
"Chris Bassitt","BAL",11,10,14,4.17527,39,29,0,1,,176,757,172,88,81,24,60,,12,160,8.18984,3.09496,2.64618,1.20442,0.211176,0.0798041,0.13137215375900269,0.251722,1.32533,0.296878,0.723096,,,4.28541,1.88438,1.78136,517.1099853515625,,,,,,,668,3.7954545454545454,676,3.840909090909091,,,,,,,,,,,,,,,,,,,"Chris Bassitt","12304",605135
"Bubba Chandler","PIT",8,9,12,4.11902,36,26,0,1,,147,632,138,73,67,17,56,,10,135,8.32308,3.46942,2.39899,1.07304,0.214265,0.0893147,0.12494996935129166,0.244228,1.32943,0.29235,0.717482,,,4.18884,1.85566,1.95828,148.42999267578125,,,,,,,595.8999999999999,4.053741496598638,590,4.01360544217687,,,,,,,,,,,,,,,,,,,"Bubba Chandler","29868",696149
"Cade Smith","CLE",6,3,0,2.84433,70,0,30,3,,70,285,53,24,22,6,22,,4,91,11.6775,2.84093,4.11045,0.761312,0.319047,0.0776187,0.24142858386039734,0.20321,1.0661,0.288141,0.760513,,,2.76137,1.85084,1.86165,41.56999969482422,,,,,,,572.4000000000001,8.177142857142858,538,7.685714285714286,,,,,,,,,,,,,,,,,,,"Cade Smith","27867",671922
"Braxton Garrett","MIA",7,7,11,3.88603,31,23,0,1,,129,545,128,60,56,16,32,,8,112,7.81892,2.20927,3.53915,1.10634,0.20606,0.0582231,0.1478370651602745,0.253479,1.23544,0.297561,0.722226,,,3.92736,1.84992,1.99298,532.6599731445312,,,,,,,533,4.131782945736434,545,4.224806201550388,,,,,,,,,,,,,,,,,,,"Braxton Garrett","21844",666129
"Edward Cabrera","CHC",9,7,14,3.92093,26,26,0,0,,137,577,117,65,60,17,55,,8,146,9.596,3.58871,2.67394,1.08444,0.253565,0.0948281,0.158736914396286,0.226775,1.24918,0.284754,0.718135,,,3.93348,1.82878,2.02548,182.74000549316406,,,,,,,603.5000000000002,4.405109489051097,567,4.138686131386861,,,,,,,,,,,,,,,,,,,"Edward Cabrera","21690",665795
"Griffin Jax","TBR",5,3,0,2.83089,67,0,12,10,,67,271,52,23,21,6,19,,2,87,11.6706,2.5255,4.62109,0.832091,0.320168,0.0692841,0.25088366866111755,0.209716,1.06415,0.294452,0.768902,,,2.68541,1.82475,1.72938,192.66000366210938,,,,,,,497.8,7.429850746268657,468,6.985074626865671,,,,,,,,,,,,,,,,,,,"Griffin Jax","20253",643377
"Jacob Lopez","ATH",8,8,12,4.17021,24,24,0,0,,131,560,118,65,61,18,52,,8,136,9.36594,3.61321,2.59214,1.26657,0.242729,0.0936404,0.14908821880817413,0.235849,1.30403,0.287976,0.727369,,,4.26476,1.81016,1.80093,436.20001220703125,,,,,,,533.2,4.070229007633588,513,3.9160305343511452,,,,,,,,,,,,,,,,,,,"Jacob Lopez","25098",682052
"Cade Cavalli","WSN",7,9,13,4.19687,26,26,0,0,,135,585,133,68,63,15,48,,10,116,7.69259,3.17445,2.42328,0.994275,0.197533,0.0815145,0.11601801216602325,0.251653,1.33418,0.296774,0.701526,,,4.14275,1.80957,1.73372,388,,,,,,,526.7,3.9014814814814818,538,3.9851851851851854,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Shota Imanaga","CHC",9,8,13,4.0397,26,26,0,0,,147,606,140,71,66,26,33,,4,134,8.20708,2.00268,4.09805,1.56464,0.221084,0.0539486,0.1671355403959751,0.246153,1.17605,0.279658,0.743749,,,4.32422,1.80265,2.0359,174.1999969482422,,,,,,,561,3.816326530612245,554,3.7687074829931975,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Shane Baz","BAL",9,9,14,4.2799,28,28,0,0,,152,645,142,77,72,21,54,,8,149,8.84313,3.20775,2.7568,1.27709,0.230768,0.0837085,0.1470591425895691,0.243605,1.29435,0.292041,0.714742,,,4.23746,1.79576,1.53418,200.5399932861328,,,,,,,609.3,4.008552631578947,599,3.9407894736842106,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Jacob Misiorowski","MIL",9,8,12,3.97142,36,24,0,1,,138,588,113,65,61,17,63,,9,159,10.3822,4.10236,2.53079,1.12927,0.270143,0.106743,0.16340021044015884,0.219833,1.27949,0.282929,0.728313,,,4.02952,1.76813,1.88364,122.5999984741211,,,,,,,624.3,4.52391304347826,575,4.166666666666667,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Tatsuya Imai","HOU",9,9,13,4.36896,26,26,0,0,,153,663,150,80,74,20,62,,7,145,8.54181,3.66255,2.33221,1.162,0.21905,0.0939239,0.12512601912021637,0.253128,1.38864,0.304489,0.715753,,,4.27902,1.76221,1.40322,999,,,,,,,579.2,3.78562091503268,588,3.843137254901961,,,,,,,,,,,,,,,,,,,"Tatsuya Imai","sa3062955",837227
"Edwin Díaz","LAD",5,2,0,2.9804,66,0,36,3,,66,268,47,24,22,7,23,,4,93,12.6745,3.18242,3.98267,0.912122,0.346952,0.0871153,0.2598366513848305,0.196785,1.06953,0.28874,0.761767,,,2.89874,1.73477,1.7274,33.029998779296875,,,,,,,577.1,8.743939393939394,536,8.121212121212121,,,,,,,,,,,,,,,,,,,"Edwin Diaz","14710",621242
"Taj Bradley","MIN",7,8,10,4.24595,35,23,0,1,,134,570,127,68,63,18,47,,4,127,8.54966,3.15011,2.71408,1.2037,0.223614,0.0823904,0.14122387021780014,0.245072,1.29801,0.29242,0.710109,,,4.11384,1.7207,1.35522,623.1699829101562,,,,,,,545,4.067164179104478,541,4.037313432835821,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"Justin Verlander","DET",8,8,13,4.31173,26,26,0,0,,141,602,140,72,68,20,44,,6,116,7.43376,2.8288,2.62788,1.27131,0.193269,0.0735456,0.11972369253635406,0.253152,1.30673,0.288235,0.714764,,,4.37989,1.7067,1.44276,704.030029296875,,,,,,,515.4000000000001,3.655319148936171,527,3.7375886524822697,,,,,,,,,,,,,,,,,,,"Justin Verlander","8700",434378
"Ryne Nelson","ARI",9,8,13,4.09277,38,28,0,1,,167,702,165,82,76,22,46,,5,138,7.42702,2.50714,2.96235,1.19197,0.196097,0.0661966,0.129900723695755,0.253876,1.2683,0.291515,0.718386,,,4.1357,1.69191,2.24397,264.7699890136719,,,,,,,663.1999999999998,3.971257485029939,676,4.047904191616767,,,,,,,,,,,,,,,,,,,"Ryne Nelson","26253",669194
"Nick Martinez","TBR",9,10,9,4.32334,47,21,0,1,,147,626,150,76,71,19,41,,6,114,6.9482,2.47274,2.80992,1.13579,0.181665,0.0646513,0.11701345443725586,0.258988,1.29453,0.294006,0.695613,,,4.16816,1.6777,1.17224,689.4299926757812,,,,,,,555.0999999999999,3.7761904761904757,579,3.938775510204082,,,,,,,,,,,,,,,,,,,"Nick Martinez","12730",607259
"Aroldis Chapman","BOS",5,3,0,2.96357,62,0,31,2,,62,255,45,22,20,5,28,,2,88,12.7572,4.05096,3.14917,0.786612,0.344337,0.109342,0.23499507457017899,0.197691,1.16966,0.296102,0.77825,,,2.86658,1.67706,1.74328,62.029998779296875,,,,,,,529.3,8.537096774193548,494,7.967741935483871,,,,,,,,,,,,,,,,,,,"Aroldis Chapman","10233",547973
"Foster Griffin","WSN",6,7,9,4.10948,34,19,0,1,,125,531,124,62,57,16,36,,6,113,8.0925,2.57955,3.13718,1.15291,0.212225,0.0676484,0.14457649737596512,0.253039,1.27482,0.298846,0.71386,,,3.99662,1.66776,1.57439,999,,,,,,,509.80000000000007,4.0784,521,4.168,,,,,,,,,,,,,,,,,,,"Foster Griffin","16432",656492
"Spencer Schwellenbach","ATL",6,4,9,3.52039,15,15,0,0,,89,361,82,38,35,11,18,,3,87,8.79823,1.85913,4.73245,1.0867,0.240166,0.0507488,0.1894172579050064,0.241057,1.12858,0.293877,0.733292,,,3.48638,1.6625,1.85405,346.05999755859375,,,,,,,421.09999999999997,4.731460674157303,413,4.640449438202247,,,,,,,,,,,,,,,,,,,"Spencer Schwellenbach","31846",680885
"Cam Schlittler","NYY",8,7,12,4.03391,23,23,0,0,,121,515,110,59,54,16,45,,6,119,8.87111,3.33423,2.66062,1.17529,0.23111,0.0868632,0.14424636960029602,0.237158,1.28322,0.286251,0.724188,,,4.11024,1.65537,1.4124,126.4000015258789,,,,,,,497.60000000000014,4.112396694214877,482,3.9834710743801653,,,,,,,,,,,,,,,,,,,"Cam Schlittler","32095",693645
"Kyle Freeland","COL",8,12,12,5.01809,29,29,0,0,,160,700,185,95,89,25,42,,6,118,6.68406,2.35723,2.83555,1.42826,0.16927,0.0596955,0.10957437381148338,0.283212,1.41976,0.313518,0.685893,,,4.61057,1.64338,1.72464,999,,,,,,,487.5,3.046875,567,3.54375,,,,,,,,,,,,,,,,,,,"Kyle Freeland","16256",607536
"Roki Sasaki","LAD",7,6,8,4.16158,41,19,0,1,,123,528,115,62,57,17,44,,8,129,9.41406,3.19584,2.94572,1.21561,0.244275,0.0829253,0.1613498479127884,0.2409,1.28637,0.296567,0.717415,,,4.04779,1.64247,1.26162,230.1699981689453,,,,,,,508.1,4.130894308943089,500,4.065040650406504,,,,,,,,,,,,,,,,,,,"Roki Sasaki","35323",808963
"Noah Cameron","KCR",8,8,13,4.19579,26,26,0,0,,142,604,140,71,66,19,46,,5,120,7.57824,2.91549,2.59931,1.22211,0.197967,0.0761615,0.12180551886558533,0.253899,1.31235,0.292484,0.721312,,,4.29779,1.62953,1.89948,268.0299987792969,,,,,,,540.0999999999999,3.803521126760563,550,3.8732394366197185,,,,,,,,,,,,,,,,,,,"Noah Cameron","30184",702070
"Michael McGreevy","STL",9,9,12,3.98266,34,24,0,1,,146,613,151,70,64,17,35,,4,102,6.29488,2.15393,2.92251,1.02487,0.166166,0.0568574,0.10930891707539558,0.262343,1.2739,0.294127,0.712571,,,4.01351,1.62489,1.88555,999,,,,,,,569.7,3.902054794520548,600,4.109589041095891,,,,,,,,,,,,,,,,,,,"Michael McGreevy","29869",700241
"Grant Taylor","CHW",5,5,1,3.46705,80,3,5,15,,92,386,79,39,36,9,33,,2,103,10.0808,3.22338,3.1274,0.86517,0.267831,0.08564,0.18219050019979477,0.223614,1.20938,0.291492,0.734028,,,3.2709,1.60102,1.35655,497.6600036621094,,,,,,,550.7,5.985869565217392,529,5.75,,,,,,,,,,,,,,,,,,,"Grant Taylor","33927",691799
"Bryce Miller","SEA",8,8,13,4.11179,26,26,0,0,,141,590,131,69,64,20,42,,5,125,7.98585,2.67203,2.98868,1.26393,0.21203,0.0709442,0.141085684299469,0.241386,1.2263,0.279525,0.714895,,,4.18994,1.59859,1.2263,232.77000427246094,,,,,,,565.8000000000001,4.012765957446809,554,3.9290780141843973,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Zack Littell",,9,11,13,4.61584,29,29,0,0,,171,723,182,94,88,29,35,,7,130,6.84166,1.86385,3.67071,1.53595,0.179995,0.0490355,0.1309593841433525,0.267248,1.26989,0.29289,0.698393,,,4.57304,1.59573,1.24802,714.4600219726562,,,,,,,569.5,3.3304093567251463,612,3.5789473684210527,,,,,,,,,,,,,,,,,,,"Zack Littell","15823",641793
"Seth Lugo","KCR",9,10,14,4.38995,28,28,0,0,,160,687,161,84,78,23,53,,6,135,7.58281,2.97998,2.54458,1.31946,0.196113,0.077071,0.11904241144657135,0.2572,1.34086,0.293907,0.718514,,,4.46658,1.59498,1.74317,473.57000732421875,,,,,,,575.5,3.596875,594,3.7125,,,,,,,,,,,,,,,,,,,"Seth Lugo","12447",607625
"Mike Burrows","HOU",6,7,11,4.10619,34,24,0,1,,131,554,121,64,60,19,44,,5,129,8.88828,3.05091,2.91332,1.3003,0.233556,0.0801683,0.15338748693466187,0.240407,1.26488,0.28736,0.72733,,,4.16962,1.58331,1.43398,279.30999755859375,,,,,,,536.1,4.092366412213741,523,3.9923664122137406,,,,,,,,,,,,,,,,,,,"Mike Burrows","24728",681347
"Dustin May","STL",9,10,11,4.17491,38,24,0,1,,156,662,144,78,72,19,57,,11,141,8.18013,3.2701,2.5015,1.07266,0.213741,0.0854454,0.12829595059156418,0.241656,1.28581,0.288,0.702458,,,4.17195,1.58327,1.63759,669.0599975585938,,,,,,,628.3000000000001,4.027564102564103,615,3.9423076923076925,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Jameson Taillon","CHC",9,9,13,4.39623,28,28,0,0,,153,641,155,80,75,25,36,,4,118,6.98762,2.12405,3.28976,1.46645,0.184932,0.0562144,0.12871745973825455,0.258296,1.25281,0.284883,0.711067,,,4.4857,1.57541,1.49321,396.3399963378906,,,,,,,537.7,3.5143790849673207,556,3.633986928104575,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Simeon Woods Richardson","MIN",7,8,11,4.38374,32,24,0,1,,135,577,130,70,66,19,50,,4,122,8.15052,3.33881,2.44115,1.27604,0.211352,0.0865792,0.12477315217256546,0.248684,1.33717,0.290508,0.714501,,,4.36596,1.57315,1.26428,525.22998046875,,,,,,,513.3,3.802222222222222,514,3.8074074074074074,,,,,,,,,,,,,,,,,,,"Simeon Woods Richardson","24494",680573
"Matthew Liberatore","STL",9,10,14,4.22146,28,28,0,0,,150,643,149,76,70,19,48,,6,125,7.49614,2.9043,2.58105,1.12403,0.194606,0.0753981,0.11920776963233948,0.252958,1.31322,0.292645,0.708859,,,4.18553,1.53972,1.63472,999,,,,,,,576.9,3.8459999999999996,591,3.94,,,,,,,,,,,,,,,,,,,"Matthew Liberatore","22294",669461
"Max Meyer","MIA",8,9,11,4.23688,34,24,0,1,,137,586,135,70,64,18,45,,5,123,8.11067,2.98227,2.71963,1.19126,0.210412,0.077368,0.13304425030946732,0.252582,1.32104,0.297194,0.713431,,,4.14755,1.50457,1.56358,576.3099975585938,,,,,,,541.4000000000002,3.9518248175182498,551,4.021897810218978,,,,,,,,,,,,,,,,,,,"Max Meyer","27474",676974
"Eduardo Rodriguez","ARI",8,8,11,4.21798,31,23,0,1,,132,569,133,67,62,18,46,,3,118,8.05124,3.15646,2.55072,1.22486,0.20784,0.0814828,0.12635674327611923,0.255443,1.35508,0.299282,0.729277,,,4.23232,1.49921,1.54983,999,,,,,,,502.6000000000002,3.807575757575759,519,3.9318181818181817,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Bryan Abreu","HOU",4,2,0,2.96859,68,0,3,13,,68,281,50,24,22,6,28,,4,91,12.0179,3.76398,3.19286,0.849214,0.322687,0.101065,0.22162219136953354,0.201847,1.15839,0.288656,0.778624,,,3.10451,1.49211,1.64088,230,,,,,,,452.4000000000001,6.6529411764705895,415,6.102941176470588,,,,,,,,,,,,,,,,,,,"Bryan Abreu","16609",650556
"Robbie Ray","SFG",10,10,16,4.12075,31,31,0,0,,174,741,161,85,80,25,65,,6,176,9.11108,3.35071,2.71915,1.31126,0.237299,0.0872696,0.1500292792916298,0.240186,1.2986,0.289268,0.737354,,,4.23302,1.49203,2.06338,159.5399932861328,,,,,,,700.5000000000001,4.025862068965518,684,3.9310344827586206,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Davis Martin","CHW",7,10,13,4.54266,28,28,0,0,,150,648,153,82,76,21,51,,7,117,7.03457,3.08216,2.28235,1.25582,0.180876,0.07925,0.10162629932165146,0.260394,1.36618,0.293722,0.702111,,,4.55543,1.4913,1.09723,999,,,,,,,513.9000000000001,3.4260000000000006,537,3.58,,,,,,,,,,,,,,,,,,,"Davis Martin","21448",663436
"Chad Patrick","MIL",8,9,12,4.41867,26,26,0,0,,140,595,133,73,69,22,45,,6,131,8.41928,2.92445,2.87893,1.44836,0.219795,0.0763462,0.14344900846481323,0.244464,1.27553,0.282823,0.713945,,,4.45924,1.48953,1.44295,348.69000244140625,,,,,,,528.5999999999999,3.775714285714285,523,3.7357142857142858,,,,,,,,,,,,,,,,,,,"Chad Patrick","30113",694477
"Josh Hader","HOU",5,3,0,3.20846,66,0,31,2,,66,267,47,26,24,8,25,,2,92,12.5693,3.45723,3.63567,1.14787,0.344884,0.0948613,0.25002316385507584,0.194996,1.09149,0.275654,0.771043,,,3.26567,1.47251,1.2817,84.97000122070312,,,,,,,533.8000000000001,8.08787878787879,492,7.454545454545454,,,,,,,,,,,,,,,,,,,"Josh Hader","14212",623352
"Joey Cantillo","CLE",8,7,10,3.79869,54,21,0,1,,144,615,127,65,61,18,63,,4,154,9.58755,3.94789,2.42853,1.11318,0.249615,0.102785,0.14683053642511368,0.231647,1.31879,0.289772,0.754534,,,4.01716,1.46062,1.68362,270.42999267578125,,,,,,,625.0000000000002,4.3402777777777795,597,4.145833333333333,,,,,,,,,,,,,,,,,,,"Joey Cantillo","23335",676282
"Zach Eflin","BAL",9,10,11,4.34215,36,24,0,1,,149,625,158,78,72,23,29,,5,115,6.91425,1.72341,4.01195,1.40557,0.183343,0.0456991,0.1376434825360775,0.266383,1.24838,0.295983,0.707124,,,4.29696,1.45187,1.21161,715.5399780273438,,,,,,,540.9000000000001,3.6302013422818797,578,3.879194630872483,,,,,,,,,,,,,,,,,,,"Zach Eflin","13774",621107
"Sean Manaea","NYM",8,7,9,4.19595,43,21,0,1,,136,573,124,68,63,20,43,,7,140,9.22533,2.85189,3.23481,1.33354,0.243713,0.0753406,0.16837193816900253,0.237809,1.22865,0.286978,0.711366,,,4.1269,1.42599,1.23282,277.9100036621094,,,,,,,572.0000000000001,4.2058823529411775,554,4.073529411764706,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"Anthony Kay","CHW",6,8,11,4.45095,23,23,0,0,,129,561,133,69,64,17,49,,5,105,7.31688,3.42167,2.13839,1.19953,0.187157,0.0875222,0.09963460266590118,0.262007,1.4088,0.300484,0.713159,,,4.49571,1.40804,1.09388,739.510009765625,,,,,,,447.6999999999999,3.470542635658914,472,3.6589147286821704,,,,,,,,,,,,,,,,,,,"Anthony Kay","20387",641743
"Andre Pallante","STL",8,9,13,4.2512,26,26,0,0,,143,623,148,74,68,14,55,,5,100,6.30764,3.46671,1.81949,0.852905,0.161093,0.0885376,0.07255575805902481,0.263508,1.42164,0.300122,0.704061,,,4.21723,1.40132,1.39951,999,,,,,,,521.2,3.644755244755245,553,3.867132867132867,,,,,,,,,,,,,,,,,,,"Andre Pallante","26108",669467
"Cade Horton","CHC",8,8,12,4.12346,24,24,0,0,,127,535,119,63,58,17,41,,5,111,7.86463,2.86979,2.74049,1.22624,0.207994,0.0758966,0.13209738582372665,0.242937,1.25198,0.281492,0.715918,,,4.23977,1.39684,1.58831,194.30999755859375,,,,,,,505.3000000000002,3.9787401574803165,498,3.921259842519685,,,,,,,,,,,,,,,,,,,"Cade Horton","31872",690990
"Aaron Civale","ATH",7,8,11,4.63876,24,24,0,0,,130,555,128,72,67,21,41,,7,113,7.81469,2.86614,2.72656,1.43582,0.202617,0.0743124,0.1283048614859581,0.251566,1.30355,0.285857,0.696063,,,4.58125,1.38621,1.04232,999,,,,,,,452.90000000000003,3.4838461538461543,459,3.5307692307692307,,,,,,,,,,,,,,,,,,,"Aaron Civale","19479",650644
"Will Warren","NYY",7,8,9,4.24112,45,21,0,1,,134,574,126,68,63,18,48,,6,132,8.87192,3.21606,2.75863,1.22684,0.229451,0.0831759,0.14627539366483688,0.242167,1.30122,0.290956,0.711291,,,4.13137,1.38606,1.0166,408.489990234375,,,,,,,548.5999999999999,4.094029850746268,542,4.044776119402985,,,,,,,,,,,,,,,,,,,"Will Warren","30182",701542
"Justin Steele","CHC",5,4,8,3.5789,15,15,0,0,,81,336,75,35,32,9,22,,3,76,8.44985,2.47855,3.40919,1.01306,0.226218,0.0663553,0.159862719476223,0.240805,1.20038,0.291213,0.737635,,,3.64792,1.35051,1.5638,416.9700012207031,,,,,,,370.69999999999993,4.576543209876542,365,4.506172839506172,,,,,,,,,,,,,,,,,,,"Justin Steele","17312",657006
