Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Merrill Kelly","ARI",10,8,15,3.93627,28,28,0,0,,159,668,154,75,69,21,48,,3,141,8.01754,2.69572,2.97417,1.18835,0.211718,0.0711856,0.14053256064653397,0.250445,1.27322,0.293773,0.736141,,,4.02936,2.05806,2.57904,260.19000244140625,,,,,,,646.9000000000002,4.0685534591194985,651,4.09433962264151,,,,,,,,,,,,,,,,,,,"Merrill Kelly","11156",518876
"Trevor Rogers","BAL",9,8,13,4.08027,26,26,0,0,,142,605,140,70,64,17,46,,5,122,7.7361,2.91507,2.65383,1.10237,0.201971,0.0761055,0.12586525082588196,0.252871,1.3098,0.296016,0.718847,,,4.07952,2.05733,1.63318,156.36000061035156,,,,,,,568.6999999999999,4.004929577464789,580,4.084507042253521,,,,,,,,,,,,,,,,,,,"Trevor Rogers","22286",669432
"Braxton Ashcraft","PIT",9,9,11,3.83327,47,23,0,1,,151,643,148,69,64,16,46,,7,133,7.94525,2.72336,2.91744,0.972091,0.207393,0.0710873,0.13630599528551102,0.250589,1.28233,0.298646,0.72776,,,3.81444,2.04022,2.36975,260.30999755859375,,,,,,,646.8000000000002,4.283443708609273,658,4.357615894039735,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","23793",677952
"Shane Smith","CHW",8,10,15,4.18895,29,29,0,0,,160,675,145,80,74,21,60,,11,150,8.45701,3.38665,2.49716,1.16534,0.22194,0.0888771,0.133062906563282,0.239544,1.28378,0.28611,0.710195,,,4.27559,2.0217,1.92368,248.11000061035156,,,,,,,635.7,3.9731250000000005,614,3.8375,,,,,,,,,,,,,,,,,,,"Shane Smith","31687",681343
"Brandon Pfaadt","ARI",10,10,15,4.2157,29,29,0,0,,163,692,167,82,77,22,37,,7,145,7.99871,2.06218,3.87877,1.22649,0.209879,0.0541096,0.15576894208788872,0.257963,1.2506,0.301627,0.703536,,,3.95371,2.01604,2.11857,682.0800170898438,,,,,,,659.3999999999999,4.045398773006134,687,4.214723926380368,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Jeffrey Springs","ATH",10,10,14,4.37717,29,29,0,0,,162,687,161,84,79,25,51,,4,138,7.69714,2.83419,2.71582,1.41991,0.201082,0.0740409,0.12704066932201385,0.254889,1.31295,0.289491,0.725252,,,4.48839,1.99909,1.8604,745.4000244140625,,,,,,,583.6999999999999,3.603086419753086,596,3.6790123456790123,,,,,,,,,,,,,,,,,,,"Jeffrey Springs","17677",605488
"Luis Severino","ATH",9,11,14,4.48447,29,29,0,0,,171,736,173,92,85,23,54,,11,137,7.20481,2.83852,2.53823,1.21033,0.185939,0.0732554,0.11268358677625656,0.258075,1.32847,0.293796,0.692833,,,4.42185,1.99268,1.63177,745.3300170898438,,,,,,,611.7,3.5771929824561406,635,3.7134502923976607,,,,,,,,,,,,,,,,,,,"Luis Severino","15890",622663
"Jack Leiter","TEX",9,9,14,4.28524,28,28,0,0,,148,631,133,76,71,19,61,,6,141,8.57644,3.69409,2.32166,1.18306,0.223765,0.0963812,0.12738339602947235,0.235454,1.30746,0.280908,0.709759,,,4.2851,1.96709,1.41855,235.2100067138672,,,,,,,596.7,4.031756756756757,574,3.8783783783783785,,,,,,,,,,,,,,,,,,,"Jack Leiter","30146",683004
"Nolan McLean","NYM",10,8,14,3.81876,26,26,0,0,,145,624,132,67,62,15,56,,10,140,8.7011,3.49362,2.49057,0.936218,0.225156,0.0904035,0.1347523108124733,0.236271,1.29394,0.290195,0.724429,,,3.93475,1.95439,2.1654,89.68000030517578,,,,,,,627.3,4.3262068965517235,612,4.220689655172414,,,,,,,,,,,,,,,,,,,"Nolan McLean","33703",690997
"Reynaldo López","ATL",9,8,12,3.82501,36,24,0,1,,144,603,131,66,61,17,50,,4,145,9.04745,3.12375,2.89635,1.07277,0.240139,0.0829112,0.1572282686829567,0.238319,1.25567,0.293671,0.733436,,,3.79529,1.94744,2.38905,300.260009765625,,,,,,,647.9000000000001,4.499305555555556,631,4.381944444444445,,,,,,,,,,,,,,,,,,,"Reynaldo Lopez","16400",625643
"Brayan Bello","BOS",9,10,14,4.22028,28,28,0,0,,153,660,154,78,72,17,54,,8,127,7.49194,3.18253,2.35408,0.995802,0.192502,0.081774,0.11072841286659241,0.256959,1.36,0.301246,0.706916,,,4.13191,1.92457,1.95627,412.17999267578125,,,,,,,590.7,3.8607843137254907,612,4,,,,,,,,,,,,,,,,,,,"Brayan Bello","23920",678394
"Shane Bieber","TOR",7,6,10,3.69886,31,19,0,1,,121,501,116,54,50,15,28,,3,111,8.24071,2.08999,3.94294,1.12,0.220765,0.05599,0.16477534174919128,0.246694,1.19181,0.293063,0.734686,,,3.69495,1.89753,1.87534,302.989990234375,,,,,,,542.3000000000001,4.481818181818182,543,4.487603305785124,,,,,,,,,,,,,,,,,,,"Shane Bieber","19427",669456
"Chris Bassitt","BAL",11,10,14,4.17554,39,29,0,1,,176,757,172,88,81,24,60,,12,160,8.1899,3.09497,2.6462,1.20442,0.211178,0.0798042,0.13137350976467133,0.251734,1.32538,0.296895,0.723081,,,4.28539,1.88441,1.78136,395.5299987792969,,,,,,,668,3.7954545454545454,676,3.840909090909091,,,,,,,,,,,,,,,,,,,"Chris Bassitt","12304",605135
"Bubba Chandler","PIT",9,9,12,4.1137,38,26,0,1,,149,641,140,73,68,18,57,,10,137,8.33203,3.46607,2.40388,1.07183,0.214539,0.089247,0.12529238313436508,0.244092,1.3284,0.292309,0.717644,,,4.18401,1.86489,1.95893,153.32000732421875,,,,,,,594.2000000000002,3.987919463087249,588,3.946308724832215,,,,,,,,,,,,,,,,,,,"Bubba Chandler","29868",696149
"Griffin Jax","TBR",5,3,0,2.83124,68,0,12,10,,68,275,53,23,21,6,19,,2,88,11.6707,2.52563,4.62092,0.832091,0.320173,0.0692876,0.25088516622781754,0.209734,1.06423,0.294485,0.768881,,,2.68541,1.85195,1.80557,162.11000061035156,,,,,,,504.6000000000001,7.420588235294119,475,6.985294117647059,,,,,,,,,,,,,,,,,,,"Griffin Jax","20253",643377
"Cade Smith","CLE",6,3,0,2.84699,70,0,30,3,,70,285,53,24,22,6,22,,4,91,11.6798,2.84152,4.11041,0.761812,0.319046,0.077619,0.24142694473266602,0.203323,1.06674,0.288309,0.760424,,,2.76179,1.8503,1.86163,40.86000061035156,,,,,,,572.4000000000001,8.177142857142858,538,7.685714285714286,,,,,,,,,,,,,,,,,,,"Cade Smith","27867",671922
"Braxton Garrett","MIA",7,7,11,3.88583,31,23,0,1,,129,545,128,60,56,16,32,,8,112,7.81836,2.20983,3.53798,1.10634,0.206045,0.0582381,0.1478072889149189,0.253464,1.23543,0.297535,0.722243,,,3.92766,1.85018,1.99367,512.5599975585938,,,,,,,533,4.131782945736434,545,4.224806201550388,,,,,,,,,,,,,,,,,,,"Braxton Garrett","21844",666129
"Trey Yesavage","TOR",7,5,11,3.79445,37,23,0,1,,128,538,108,59,54,15,53,,4,140,9.82383,3.74595,2.62252,1.04049,0.25986,0.099088,0.1607723832130432,0.223694,1.25632,0.284287,0.730337,,,3.7896,1.84933,1.75667,151.92999267578125,,,,,,,594.9000000000001,4.647656250000001,558,4.359375,,,,,,,,,,,,,,,,,,,"Trey Yesavage","35456",702056
"Edward Cabrera","CHC",9,7,14,3.9213,26,26,0,0,,137,577,117,65,60,17,55,,8,146,9.59652,3.58797,2.67464,1.08444,0.253579,0.0948086,0.15877024084329605,0.226802,1.24922,0.284798,0.718105,,,3.93312,1.82857,2.02469,180.27999877929688,,,,,,,603.5000000000002,4.405109489051097,567,4.138686131386861,,,,,,,,,,,,,,,,,,,"Edward Cabrera","21690",665795
"Cade Cavalli","WSN",7,9,13,4.19963,26,26,0,0,,135,585,133,69,63,15,48,,10,116,7.69009,3.17693,2.4206,0.994275,0.197465,0.0815769,0.11588830500841141,0.251751,1.33479,0.296878,0.701418,,,4.14413,1.8112,1.63547,349.989990234375,,,,,,,526.7,3.9014814814814818,538,3.9851851851851854,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Shota Imanaga","CHC",9,8,13,4.04117,26,26,0,0,,147,606,140,71,66,26,33,,4,134,8.20918,2.00275,4.09895,1.56516,0.221093,0.0539391,0.16715425997972488,0.246184,1.17639,0.2797,0.743733,,,4.32455,1.80144,2.03524,166.8800048828125,,,,,,,561,3.816326530612245,554,3.7687074829931975,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Shane Baz","BAL",9,9,14,4.28115,28,28,0,0,,152,645,142,77,72,22,54,,8,149,8.84521,3.20851,2.7568,1.27762,0.230772,0.0837099,0.1470615714788437,0.243619,1.2947,0.292056,0.714759,,,4.23804,1.79477,1.53418,196.3300018310547,,,,,,,597,3.9276315789473686,586,3.8552631578947367,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Cody Ponce","TOR",8,8,9,4.02975,47,19,0,1,,140,589,132,68,63,19,41,,6,138,8.86553,2.66625,3.32509,1.2241,0.233799,0.0703135,0.1634853556752205,0.243694,1.2411,0.29347,0.719519,,,3.94144,1.77298,1.38432,264.4700012207031,,,,,,,598.0999999999999,4.272142857142857,592,4.228571428571429,,,,,,,,,,,,,,,,,,,"Cody Ponce","17920",664074
"Tatsuya Imai","HOU",9,9,13,4.37045,26,26,0,0,,153,663,150,80,74,20,62,,7,145,8.54201,3.66208,2.33255,1.162,0.219055,0.093912,0.1251429170370102,0.2532,1.38887,0.30459,0.715673,,,4.27882,1.76255,1.40322,999,,,,,,,579.2,3.78562091503268,588,3.843137254901961,,,,,,,,,,,,,,,,,,,"Tatsuya Imai","sa3062955",837227
"Zebby Matthews","MIN",7,7,9,3.9925,33,19,0,1,,116,488,114,55,51,16,28,,3,114,8.90876,2.21555,4.02101,1.27237,0.234539,0.0583285,0.1762109212577343,0.249169,1.23051,0.299004,0.728623,,,3.80326,1.76111,1.42386,294.07000732421875,,,,,,,504.20000000000016,4.346551724137933,511,4.405172413793103,,,,,,,,,,,,,,,,,,,"Zebby Matthews","31827",805673
"Jacob Misiorowski","MIL",9,8,12,3.98298,32,24,0,1,,134,571,110,64,59,17,61,,9,154,10.3589,4.10976,2.52057,1.13245,0.269403,0.106882,0.16252145171165466,0.220137,1.28173,0.282958,0.727977,,,4.04179,1.74664,1.88404,122.72000122070312,,,,,,,598.4999999999999,4.466417910447761,551,4.111940298507463,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Quinn Priester","MIL",9,9,13,4.12176,26,26,0,0,,151,647,148,75,69,18,51,,7,127,7.53244,3.05865,2.46266,1.06996,0.195894,0.0795455,0.11634844541549683,0.250609,1.31408,0.291764,0.712468,,,4.16158,1.74316,1.9372,307.3900146484375,,,,,,,591.2,3.9152317880794705,601,3.980132450331126,,,,,,,,,,,,,,,,,,,"Quinn Priester","25977",682990
"Edwin Díaz","LAD",5,2,0,2.98114,66,0,36,3,,66,268,47,24,22,7,23,,4,93,12.6744,3.18242,3.98262,0.912122,0.346947,0.0871153,0.25983161479234695,0.196826,1.06968,0.288808,0.761717,,,2.89878,1.73473,1.7274,33.66999816894531,,,,,,,577.1,8.743939393939394,536,8.121212121212121,,,,,,,,,,,,,,,,,,,"Edwin Diaz","14710",621242
"Taj Bradley","MIN",7,8,10,4.2514,33,23,0,1,,132,561,125,67,62,18,46,,4,125,8.54022,3.15448,2.70733,1.20524,0.223313,0.0824846,0.14082875847816467,0.245195,1.2991,0.292429,0.709978,,,4.11964,1.71053,1.35574,571.6099853515625,,,,,,,534.4000000000002,4.04848484848485,530,4.015151515151516,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"Justin Verlander","DET",8,8,13,4.30737,26,26,0,0,,141,602,140,72,67,20,44,,6,116,7.43255,2.82786,2.62833,1.2708,0.19328,0.0735373,0.11974275857210159,0.253003,1.30583,0.288047,0.71492,,,4.37909,1.70727,1.44205,710.4299926757812,,,,,,,515.4000000000001,3.655319148936171,527,3.7375886524822697,,,,,,,,,,,,,,,,,,,"Justin Verlander","8700",434378
"Dustin May","STL",10,11,12,4.18147,38,26,0,1,,165,701,152,82,77,20,60,,12,150,8.17063,3.27439,2.49531,1.07468,0.213424,0.08553,0.12789414077997208,0.24189,1.28743,0.288136,0.702399,,,4.178,1.6944,1.81698,602.6099853515625,,,,,,,667.8,4.047272727272727,653,3.9575757575757575,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Ryne Nelson","ARI",9,8,13,4.09102,38,28,0,1,,167,702,165,82,76,22,46,,5,138,7.42721,2.50722,2.96232,1.19197,0.196102,0.0661987,0.12990322709083557,0.253797,1.268,0.291412,0.718488,,,4.13569,1.69192,2.24397,262.8800048828125,,,,,,,663.1999999999998,3.971257485029939,676,4.047904191616767,,,,,,,,,,,,,,,,,,,"Ryne Nelson","26253",669194
"Jacob Lopez","ATH",8,8,11,4.17013,23,23,0,0,,122,523,110,61,56,17,49,,7,127,9.36619,3.61315,2.59225,1.26606,0.242735,0.0936389,0.1490965336561203,0.235847,1.30402,0.287991,0.727322,,,4.26394,1.68655,1.62947,530.3599853515625,,,,,,,493.70000000000016,4.0467213114754115,475,3.8934426229508197,,,,,,,,,,,,,,,,,,,"Jacob Lopez","25098",682052
"Nick Martinez","TBR",9,10,9,4.32387,47,21,0,1,,147,626,150,76,71,19,40,,6,114,6.94818,2.47259,2.81008,1.13579,0.181664,0.0646474,0.11701694875955582,0.259014,1.29462,0.294039,0.695584,,,4.16811,1.67776,1.17224,727.25,,,,,,,558.0999999999999,3.7965986394557816,582,3.9591836734693877,,,,,,,,,,,,,,,,,,,"Nick Martinez","12730",607259
"Aroldis Chapman","BOS",5,3,0,2.96386,62,0,31,2,,62,255,45,22,20,5,28,,2,88,12.7573,4.05064,3.14946,0.786612,0.344341,0.109333,0.23500724136829376,0.197711,1.1697,0.296135,0.778227,,,2.86644,1.6772,1.74328,62.959999084472656,,,,,,,529.3,8.537096774193548,494,7.967741935483871,,,,,,,,,,,,,,,,,,,"Aroldis Chapman","10233",547973
"Foster Griffin","WSN",6,7,9,4.1119,34,19,0,1,,125,531,124,62,57,16,36,,6,113,8.09035,2.58184,3.13356,1.15291,0.212168,0.0677083,0.14445990324020386,0.253128,1.27536,0.298947,0.713756,,,3.99786,1.66932,1.57755,999,,,,,,,509.80000000000007,4.0784,521,4.168,,,,,,,,,,,,,,,,,,,"Foster Griffin","16432",656492
"Spencer Schwellenbach","ATL",6,4,9,3.51735,15,15,0,0,,89,361,82,38,35,11,18,,3,87,8.79619,1.85911,4.73139,1.08621,0.24016,0.0507589,0.18940086662769318,0.240939,1.12793,0.293717,0.733404,,,3.4861,1.66321,1.85446,668.8200073242188,,,,,,,421.09999999999997,4.731460674157303,413,4.640449438202247,,,,,,,,,,,,,,,,,,,"Spencer Schwellenbach","31846",680885
"Cam Schlittler","NYY",8,7,12,4.03438,23,23,0,0,,121,515,110,59,54,16,45,,6,119,8.87127,3.33417,2.66071,1.17529,0.231114,0.0868616,0.1442519947886467,0.237181,1.28331,0.286285,0.724161,,,4.11019,1.65545,1.4124,131.85000610351562,,,,,,,497.60000000000014,4.112396694214877,482,3.9834710743801653,,,,,,,,,,,,,,,,,,,"Cam Schlittler","32095",693645
"Kyle Freeland","COL",8,12,12,5.01807,29,29,0,0,,160,700,185,95,89,25,42,,6,118,6.68412,2.35723,2.83558,1.42826,0.169271,0.0596955,0.10957595333456993,0.283212,1.41976,0.313518,0.685894,,,4.61055,1.6434,1.72464,999,,,,,,,487.5,3.046875,567,3.54375,,,,,,,,,,,,,,,,,,,"Kyle Freeland","16256",607536
"Noah Cameron","KCR",8,8,13,4.19662,26,26,0,0,,142,604,140,71,66,19,46,,5,120,7.57881,2.91502,2.59991,1.22211,0.197981,0.0761493,0.12183217704296112,0.253942,1.31247,0.292546,0.721261,,,4.29751,1.62924,1.89871,269.0799865722656,,,,,,,540.0999999999999,3.803521126760563,550,3.8732394366197185,,,,,,,,,,,,,,,,,,,"Noah Cameron","30184",702070
"Bryce Miller","SEA",8,8,13,4.10969,26,26,0,0,,141,590,131,69,64,20,42,,5,125,7.98579,2.67219,2.98849,1.2619,0.212028,0.0709484,0.14107997715473175,0.241359,1.22621,0.279545,0.714861,,,4.18706,1.60334,1.2263,245.44000244140625,,,,,,,565.8000000000001,4.012765957446809,554,3.9290780141843973,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Grant Taylor","CHW",5,5,1,3.46695,80,3,5,15,,92,386,79,39,36,9,33,,2,103,10.0808,3.22341,3.12736,0.86517,0.26783,0.0856409,0.1821891963481903,0.223609,1.20936,0.291484,0.734034,,,3.27092,1.601,1.35655,502.1000061035156,,,,,,,550.7,5.985869565217392,529,5.75,,,,,,,,,,,,,,,,,,,"Grant Taylor","33927",691799
"Seth Lugo","KCR",9,10,14,4.39078,28,28,0,0,,160,687,161,84,78,23,53,,6,135,7.58332,2.97955,2.54512,1.31946,0.196127,0.0770598,0.11906683444976807,0.257242,1.34099,0.293968,0.718464,,,4.46633,1.59454,1.74225,489.1499938964844,,,,,,,575.5,3.596875,594,3.7125,,,,,,,,,,,,,,,,,,,"Seth Lugo","12447",607625
"Mike Burrows","HOU",6,7,11,4.10699,34,24,0,1,,131,554,121,64,60,19,44,,5,129,8.88839,3.05089,2.91337,1.3003,0.233558,0.0801676,0.15339040756225586,0.240444,1.26502,0.287413,0.727283,,,4.16959,1.58335,1.43398,266.8900146484375,,,,,,,536.1,4.092366412213741,523,3.9923664122137406,,,,,,,,,,,,,,,,,,,"Mike Burrows","24728",681347
"Jameson Taillon","CHC",9,9,13,4.39783,28,28,0,0,,153,641,155,80,75,25,36,,4,119,6.98973,2.12408,3.29071,1.46698,0.184947,0.0562027,0.12874404340982437,0.258329,1.25318,0.284927,0.711055,,,4.48603,1.57404,1.49241,425.9200134277344,,,,,,,539.7,3.527450980392157,558,3.6470588235294117,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Simeon Woods Richardson","MIN",7,8,11,4.38369,32,24,0,1,,135,577,130,70,66,19,50,,4,122,8.1507,3.33877,2.44123,1.27604,0.211357,0.0865782,0.12477876991033554,0.248683,1.33716,0.290508,0.714504,,,4.36592,1.57322,1.26428,566.739990234375,,,,,,,513.3,3.802222222222222,514,3.8074074074074074,,,,,,,,,,,,,,,,,,,"Simeon Woods Richardson","24494",680573
"Matthew Liberatore","STL",9,10,14,4.22171,28,28,0,0,,150,643,149,76,70,19,48,,6,125,7.4962,2.90414,2.58121,1.12403,0.194607,0.0753938,0.11921348422765732,0.252971,1.31326,0.292662,0.708844,,,4.18546,1.53984,1.63472,686.3900146484375,,,,,,,576.9,3.8459999999999996,591,3.94,,,,,,,,,,,,,,,,,,,"Matthew Liberatore","22294",669461
"Michael McGreevy","STL",8,8,11,3.98153,33,23,0,1,,137,575,141,66,60,16,33,,4,96,6.29744,2.1527,2.92537,1.02436,0.166245,0.0568285,0.10941600427031517,0.262326,1.27366,0.294146,0.712578,,,4.01178,1.52034,1.72894,728.5700073242188,,,,,,,535.4000000000002,3.9080291970802934,562,4.102189781021898,,,,,,,,,,,,,,,,,,,"Michael McGreevy","29869",700241
"Roki Sasaki","LAD",7,6,8,4.16332,38,18,0,1,,113,483,105,56,52,15,40,,7,118,9.41253,3.19644,2.94469,1.21561,0.24423,0.0829391,0.1612909585237503,0.240966,1.2867,0.296643,0.717321,,,4.04833,1.51065,1.25984,246.14999389648438,,,,,,,477.70000000000005,4.227433628318584,469,4.150442477876106,,,,,,,,,,,,,,,,,,,"Roki Sasaki","35323",808963
"Max Meyer","MIA",8,9,11,4.23567,34,24,0,1,,137,586,135,70,64,18,45,,5,123,8.10857,2.98208,2.7191,1.19071,0.2104,0.0773787,0.13302162289619446,0.252561,1.32073,0.297169,0.713417,,,4.14715,1.50592,1.56433,419.80999755859375,,,,,,,541.4000000000002,3.9518248175182498,551,4.021897810218978,,,,,,,,,,,,,,,,,,,"Max Meyer","27474",676974
"Eduardo Rodriguez","ARI",8,8,11,4.2165,31,23,0,1,,132,569,133,67,62,18,46,,3,118,8.0513,3.15649,2.55072,1.22486,0.207841,0.0814835,0.12635772675275803,0.255365,1.35477,0.299177,0.72936,,,4.23231,1.49921,1.54983,999,,,,,,,502.6000000000002,3.807575757575759,519,3.9318181818181817,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Chad Patrick","MIL",8,9,12,4.41917,26,26,0,0,,141,602,134,74,69,23,46,,6,132,8.41606,2.92459,2.87769,1.449,0.219698,0.0763452,0.14335235953330994,0.244513,1.2758,0.282833,0.714054,,,4.46087,1.49764,1.40506,314.4200134277344,,,,,,,520.1000000000001,3.6886524822695046,514,3.645390070921986,,,,,,,,,,,,,,,,,,,"Chad Patrick","30113",694477
"Bryan Abreu","HOU",4,2,0,2.96917,68,0,5,13,,68,281,50,24,22,6,28,,4,91,12.0179,3.764,3.19285,0.849214,0.322687,0.101066,0.22162165492773056,0.201878,1.15851,0.288707,0.778586,,,3.10451,1.49211,1.64088,198.5,,,,,,,462.4000000000001,6.800000000000002,425,6.25,,,,,,,,,,,,,,,,,,,"Bryan Abreu","16609",650556
"Robbie Ray","SFG",10,10,16,4.12049,31,31,0,0,,174,741,161,85,80,25,65,,6,176,9.11108,3.35074,2.71913,1.31126,0.237299,0.0872702,0.150028795003891,0.240174,1.29856,0.289251,0.73737,,,4.23303,1.49201,2.06338,166.86000061035156,,,,,,,700.5000000000001,4.025862068965518,684,3.9310344827586206,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Davis Martin","CHW",7,10,13,4.54279,28,28,0,0,,150,648,153,82,76,21,51,,7,117,7.03459,3.08212,2.28239,1.25582,0.180877,0.0792489,0.1016279011964798,0.2604,1.3662,0.29373,0.702104,,,4.55542,1.49133,1.09723,999,,,,,,,513.9000000000001,3.4260000000000006,537,3.58,,,,,,,,,,,,,,,,,,,"Davis Martin","21448",663436
"Joey Cantillo","CLE",8,7,10,3.80151,54,21,0,1,,144,615,127,66,61,18,63,,4,154,9.58812,3.94801,2.42859,1.1137,0.249617,0.102783,0.14683472365140915,0.231773,1.31933,0.289941,0.754428,,,4.01783,1.45969,1.68362,276.67999267578125,,,,,,,625.0000000000002,4.3402777777777795,597,4.145833333333333,,,,,,,,,,,,,,,,,,,"Joey Cantillo","23335",676282
"Jared Jones","PIT",6,6,9,3.93678,24,18,0,1,,102,434,94,48,45,12,36,,5,100,8.8393,3.16553,2.79236,1.0743,0.231257,0.0828179,0.14843939989805222,0.239887,1.27383,0.292715,0.722532,,,3.9319,1.45301,1.53986,710.6500244140625,,,,,,,443.80000000000007,4.350980392156863,435,4.264705882352941,,,,,,,,,,,,,,,,,,,"Jared Jones","27863",683003
"Zach Eflin","BAL",9,10,11,4.34471,35,24,0,1,,148,620,157,77,71,23,28,,5,114,6.91055,1.72511,4.00587,1.40606,0.183228,0.0457398,0.13748813420534134,0.266442,1.24885,0.296006,0.707025,,,4.29907,1.44864,1.1966,627.280029296875,,,,,,,537.1000000000001,3.629054054054055,574,3.8783783783783785,,,,,,,,,,,,,,,,,,,"Zach Eflin","13774",621107
"Sean Manaea","NYM",8,7,9,4.19556,43,21,0,1,,136,573,124,68,63,20,43,,7,140,9.22543,2.85178,3.23497,1.33304,0.243715,0.0753376,0.1683776006102562,0.237791,1.22857,0.286968,0.711332,,,4.12613,1.42706,1.23282,273.7900085449219,,,,,,,572.0000000000001,4.2058823529411775,554,4.073529411764706,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"Cade Horton","CHC",8,8,12,4.124,24,24,0,0,,127,535,119,63,58,17,41,,5,111,7.86507,2.86932,2.74109,1.22624,0.208006,0.0758842,0.1321214810013771,0.242967,1.25205,0.281536,0.715881,,,4.23952,1.39654,1.58765,185.86000061035156,,,,,,,505.3000000000002,3.9787401574803165,498,3.921259842519685,,,,,,,,,,,,,,,,,,,"Cade Horton","31872",690990
"Logan Henderson","MIL",8,8,8,4.14067,40,18,0,1,,113,476,104,56,52,18,35,,4,114,9.04977,2.74809,3.29311,1.39069,0.239457,0.0727143,0.1667422503232956,0.236762,1.21916,0.281263,0.725466,,,4.15162,1.3963,1.18572,252.75,,,,,,,459.4000000000001,4.0654867256637175,446,3.9469026548672566,,,,,,,,,,,,,,,,,,,"Logan Henderson","31475",701656
"Aaron Civale","ATH",7,8,11,4.63878,24,24,0,0,,130,555,128,72,67,21,41,,7,113,7.81461,2.86614,2.72653,1.43582,0.202615,0.0743124,0.12830279022455215,0.251567,1.30355,0.285857,0.696062,,,4.58127,1.38618,1.04232,999,,,,,,,452.90000000000003,3.4838461538461543,459,3.5307692307692307,,,,,,,,,,,,,,,,,,,"Aaron Civale","19479",650644
"Will Warren","NYY",7,8,9,4.24628,43,21,0,1,,132,566,124,67,62,18,47,,5,130,8.86336,3.21984,2.75274,1.22836,0.229181,0.0832558,0.14592549949884415,0.242297,1.30226,0.290987,0.711176,,,4.13676,1.37827,1.01825,356.0400085449219,,,,,,,541.0000000000002,4.09848484848485,534,4.045454545454546,,,,,,,,,,,,,,,,,,,"Will Warren","30182",701542
"Anthony Kay","CHW",7,8,9,4.41933,35,21,0,1,,134,581,137,71,66,18,51,,5,110,7.37409,3.39476,2.1722,1.19354,0.188879,0.0869529,0.10192594677209854,0.261313,1.40233,0.300405,0.714115,,,4.46521,1.35108,1.0329,999,,,,,,,469.99999999999994,3.507462686567164,492,3.671641791044776,,,,,,,,,,,,,,,,,,,"Anthony Kay","20387",641743
"Justin Steele","CHC",5,4,8,3.57939,15,15,0,0,,81,336,75,35,32,9,22,,3,76,8.45019,2.47821,3.4098,1.01306,0.226227,0.0663462,0.15988092124462128,0.240833,1.20046,0.291255,0.737603,,,3.64773,1.35032,1.56341,538.3900146484375,,,,,,,370.69999999999993,4.576543209876542,365,4.506172839506172,,,,,,,,,,,,,,,,,,,"Justin Steele","17312",657006
"David Bednar","NYY",5,4,0,3.23892,65,0,33,2,,65,267,51,25,23,7,22,,2,81,11.1991,3.0017,3.73092,1.02537,0.302697,0.0811319,0.2215646356344223,0.211021,1.12337,0.28344,0.759725,,,3.23123,1.33968,1.26408,63.36000061035156,,,,,,,525.3,8.081538461538461,497,7.6461538461538465,,,,,,,,,,,,,,,,,,,"David Bednar","19569",670280
"Josh Hader","HOU",5,3,0,3.20902,60,0,29,3,,60,243,42,23,21,8,23,,2,84,12.5693,3.45719,3.6357,1.14837,0.344884,0.0948602,0.25002332031726837,0.195026,1.0916,0.275687,0.771068,,,3.26638,1.33767,1.26577,109.51000213623047,,,,,,,486.40000000000003,8.106666666666667,446,7.433333333333334,,,,,,,,,,,,,,,,,,,"Josh Hader","14212",623352
